ConditionTypeText	BodyColorText	ID	MakeText	ModelText	ModelTypeText	TypeName	TypeNameFull	BodyTypeText	Ccm	City	Co2EmissionText	ConsumptionRatingText	ConsumptionTotalText	Doors	DriveTypeText	FirstRegMonth	FirstRegYear	FuelTypeText	Hp	InteriorColorText	Km	Properties	Seats	TransmissionTypeText	BodyColorTextShort	BodyColorTextEng	ConditionTypeTextEng	MakeTextNorm	extracted-value-ConsumptionTotalText	extracted-unit-ConsumptionTotalText
Occasion	silber mét.	884.0	BMW	M6	M6	M6	BMW M6	Coupé	4999	Zuzwil	357 g/km	G	14.8 l/100km	2	Hinterradantrieb	11	2006	Benzin	507	schwarz	34500	"\"Ab MFK\""	4	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Bmw	14.8	l/100km
Occasion	silber mét.	885.0	MERCEDES-BENZ	CL 500	CL 500 Prime Edition	CL 500 Prime Edition	MERCEDES-BENZ CL 500 Prime Edition	Coupé	5461	Zuzwil	288 g/km	G	12.1 l/100km	2	Hinterradantrieb	10	2006	Benzin	388	schwarz	72200	"\"Ab MFK\""	4	Automat sequentiell	silber	Silver	Occasion	Mercedes-benz	12.1	l/100km
Occasion	silber mét.	886.0	LAND ROVER	RANGE ROVER	Range Rover 5.0 V8 SC	Range Rover 5.0 V8 SC	LAND ROVER Range Rover 5.0 V8 SC	SUV / Geländewagen	4999	Zuzwil	348 g/km	G	14.9 l/100km	5	Allrad	10	2010	Benzin	510	schwarz	9000	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Land Rover	14.9	l/100km
Occasion	silber mét.	887.0	BMW	M5	M5	M5	BMW M5	Limousine	4941	Zuzwil	336 g/km	G	13.9 l/100km	4	Hinterradantrieb	1	1999	Benzin	400	null	68500	null	5	Schaltgetriebe manuell	silber	Silver	Occasion	Bmw	13.9	l/100km
Oldtimer	silber mét.	888.0	MG	""	M Roadster	M Roadster	MG M Roadster	Coupé	740	Zuzwil	null	null	null	2	Hinterradantrieb	6	1930	Benzin	0	schwarz	86000	"\"Ab MFK\""	2	Schaltgetriebe	silber	Silver	Antique Car	Mg	null	""
Occasion	silber mét.	889.0	MERCEDES-BENZ	S 600	S 600 L	S 600 L	MERCEDES-BENZ S 600 L	Limousine	5513	Zuzwil	355 g/km	G	14.8 l/100km	4	Hinterradantrieb	1	2003	Benzin	500	beige	48100	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Mercedes-benz	14.8	l/100km
Occasion	blau mét.	89.0	JAGUAR	S-TYPE	S-Type 4.0 V8	S-Type 4.0 V8	JAGUAR S-Type 4.0 V8	Limousine	3996	Zuzwil	299 g/km	G	12.5 l/100km	4	Hinterradantrieb	5	1999	Benzin	276	beige	69200	"\"Ab MFK\""	5	Automat	blau	Blue	Occasion	Jaguar	12.5	l/100km
Occasion	silber mét.	890.0	FIAT	SPIDER	124 Spider CSA Abarth	CSA Abarth	FIAT 124 Spider CSA Abarth	Cabriolet	1755	Zuzwil	null	null	null	2	null	7	1974	null	128	schwarz	120000	null	2	Schaltgetriebe	silber	Silver	Occasion	Fiat	null	""
Occasion	silber mét.	891.0	FERRARI	F360	F360 Spider	F360 Spider	FERRARI F360 Spider	Cabriolet	3586	Zuzwil	440 g/km	G	19.3 l/100km	2	Hinterradantrieb	5	2001	Benzin	400	schwarz	41000	"\"Ab MFK\""	2	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Ferrari	19.3	l/100km
Occasion	silber mét.	892.0	BMW-ALPINA	5 SERIES	5 SERIES B7 (E28)	B7 (E28)	BMW-ALPINA 5 SERIES B7 (E28)	Limousine	3430	Zuzwil	null	null	null	4	Hinterradantrieb	7	1985	Benzin	300	anthrazit	157000	null	5	Schaltgetriebe	silber	Silver	Occasion	Bmw-alpina	null	""
Occasion	silber mét.	893.0	ROLLS-ROYCE	CORNICHE	Corniche	Corniche	ROLLS-ROYCE Corniche	Cabriolet	6761	Zuzwil	456 g/km	G	19.0 l/100km	2	Hinterradantrieb	7	2001	Benzin	329	beige	38000	"\"Ab MFK\""	4	Automat	silber	Silver	Occasion	Rolls-royce	19.0	l/100km
Occasion	silber mét.	894.0	NISSAN	Skyline	Skyline R34 GTR	R34 GTR	NISSAN Skyline R34 GTR	Coupé	2568	Zuzwil	null	null	null	2	Allrad	1	2007	Benzin	400	grau	2300	"\"Tuning\""	4	Schaltgetriebe	silber	Silver	Occasion	Nissan	null	""
Occasion	silber mét.	895.0	AUDI	QUATTRO	quattro Turbo 20V	quattro Turbo 20V	AUDI quattro Turbo 20V	Coupé	2225	Zuzwil	null	null	null	2	Allrad	1	1990	Benzin	220	grau	125000	"\"Ab MFK\""	5	Schaltgetriebe manuell	silber	Silver	Occasion	Audi	null	""
Occasion	silber mét.	896.0	AUDI	RS6	RS6 Avant 5.0 V10 quattro	RS6 Avant 5.0 V10 quattro	AUDI RS6 Avant 5.0 V10 quattro	Kombi	4991	Zuzwil	333 g/km	G	14.0 l/100km	5	Allrad	6	2008	Benzin	580	schwarz	29300	"\"Ab MFK\", \"Tuning\""	5	Automat sequentiell	silber	Silver	Occasion	Audi	14.0	l/100km
Occasion	silber mét.	897.0	RENAULT	ALPINE	Alpine A610 Turbo	Alpine A610 Turbo	RENAULT Alpine A610 Turbo	Coupé	2962	Zuzwil	null	null	null	2	Hinterradantrieb	6	1992	Benzin	250	anthrazit	71600	"\"Ab MFK\""	4	Schaltgetriebe manuell	silber	Silver	Occasion	Renault	null	""
Occasion	silber mét.	898.0	AUDI	R8	R8 GT Spyder 5.2	R8 GT Spyder 5.2	AUDI R8 GT Spyder 5.2	Cabriolet	5204	Zuzwil	332 g/km	G	14.2 l/100km	2	Allrad	6	2012	Benzin	560	schwarz	5900	"\"Ab MFK\""	2	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Audi	14.2	l/100km
Occasion	silber mét.	899.0	MASERATI	BITURBO	Biturbo Spyder E	Biturbo Spyder E	MASERATI Biturbo Spyder E	Cabriolet	2788	Zuzwil	null	null	null	2	Hinterradantrieb	3	1995	Benzin	225	beige	39500	null	2	Schaltgetriebe manuell	silber	Silver	Occasion	Maserati	null	""
Occasion	anthrazit mét.	9.0	LOTUS	ELISE	Elise	Elise	LOTUS Elise	Cabriolet	1796	Zuzwil	183 g/km	G	7.7 l/100km	2	Hinterradantrieb	10	2003	Benzin	120	anthrazit	38200	"\"Ab MFK\""	2	Schaltgetriebe manuell	anthrazit	Anthracite	Occasion	Lotus	7.7	l/100km
Occasion	blau mét.	90.0	MERCEDES-BENZ	SLK 350	SLK 350	SLK 350	MERCEDES-BENZ SLK 350	Cabriolet	3498	Zuzwil	255 g/km	null	10.6 l/100km	2	Hinterradantrieb	5	2008	Benzin	272	braun	3200	"\"Ab MFK\""	2	Automatik-Getriebe	blau	Blue	Occasion	Mercedes-benz	10.6	l/100km
Occasion	silber mét.	900.0	MERCEDES-BENZ	CLK 320	CLK 320 Sport	CLK 320 Sport	MERCEDES-BENZ CLK 320 Sport	Coupé	3199	Zuzwil	242 g/km	G	10.1 l/100km	2	Hinterradantrieb	6	1998	Benzin	218	blau	61000	"\"Ab MFK\""	4	Automat	silber	Silver	Occasion	Mercedes-benz	10.1	l/100km
Occasion	silber mét.	901.0	CITROEN	2CV	2CV6 Charleston	2CV6 Charleston	CITROEN 2CV6 Charleston	Kleinwagen	602	Zuzwil	null	null	null	4	Vorderradantrieb	7	1986	Benzin	29	grau	80500	"\"Ab MFK\""	4	Schaltgetriebe manuell	silber	Silver	Occasion	Citroen	null	""
Occasion	silber mét.	902.0	MERCEDES-BENZ	E 430	E 430 Avantgarde	E 430 Avantgarde	MERCEDES-BENZ E 430 Avantgarde	Limousine	4266	Zuzwil	320 g/km	null	13.9 l/100km	4	Hinterradantrieb	6	1998	Benzin	279	grau	48500	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Mercedes-benz	13.9	l/100km
Occasion	silber mét.	903.0	RENAULT	CLIO	Clio 3.0 Sport V6	Clio 3.0 Sport V6	RENAULT Clio 3.0 Sport V6	Kleinwagen	2946	Zuzwil	285 g/km	G	11.9 l/100km	3	Hinterradantrieb	11	2004	Benzin	255	schwarz	61200	"\"Ab MFK\""	2	Schaltgetriebe manuell	silber	Silver	Occasion	Renault	11.9	l/100km
Occasion	silber mét.	904.0	RENAULT	ALPINE	Alpine A310 V6	Alpine A310 V6	RENAULT Alpine A310 V6	Coupé	2664	Zuzwil	null	null	null	2	Hinterradantrieb	12	1981	Benzin	150	grau	139200	"\"Ab MFK\""	4	Schaltgetriebe manuell	silber	Silver	Occasion	Renault	null	""
Occasion	silber mét.	905.0	McLAREN	12C	MP4-12C Coupé 3.8 V8	MP4-12C Coupé 3.8 V8	McLAREN MP4-12C Coupé 3.8 V8	Coupé	3798	Zuzwil	279 g/km	G	12.3 l/100km	2	Hinterradantrieb	4	2012	Benzin	626	schwarz	19900	"\"Ab MFK\""	2	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Mclaren	12.3	l/100km
Oldtimer	silber mét.	906.0	TRIUMPH	TR3	TR3	null	TRIUMPH TR3	Cabriolet	1991	Safenwil	null	null	null	2	Hinterradantrieb	1	1957	Benzin	90	bordeaux	98320	"\"Ab MFK\""	2	Schaltgetriebe manuell	silber	Silver	Antique Car	Triumph	null	""
Occasion	silber mét.	907.0	MERCEDES-BENZ	CL 55 AMG	CL 55 AMG	CL 55 AMG	MERCEDES-BENZ CL 55 AMG	Coupé	5439	Zuzwil	317 g/km	G	13.2 l/100km	2	Hinterradantrieb	11	2002	Benzin	500	schwarz	48300	"\"Ab MFK\""	4	Automat	silber	Silver	Occasion	Mercedes-benz	13.2	l/100km
Occasion	silber mét.	908.0	MERCEDES-BENZ	S 320	S 320	S 320	MERCEDES-BENZ S 320	Limousine	3199	Zuzwil	276 g/km	G	11.5 l/100km	4	Hinterradantrieb	3	2002	Benzin	224	schwarz	69100	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Mercedes-benz	11.5	l/100km
Occasion	silber mét.	909.0	MERCEDES-BENZ	SL 500	SL 500	SL 500	MERCEDES-BENZ SL 500	Cabriolet	4971	Zuzwil	null	null	null	2	Hinterradantrieb	3	1994	Benzin	320	braun	111500	"\"Ab MFK\""	0	Automat	silber	Silver	Occasion	Mercedes-benz	null	""
Occasion	blau mét.	91.0	BENTLEY	CONTINENTAL	Continental FlyingSpur6.0	Continental FlyingSpur6.0	BENTLEY Continental FlyingSpur6.0	Limousine	5998	Zuzwil	396 g/km	G	17.0 l/100km	4	Allrad	5	2012	Benzin	560	braun	29000	"\"Ab MFK\""	5	Automat	blau	Blue	Occasion	Bentley	17.0	l/100km
Occasion	silber mét.	910.0	PORSCHE	911	911 Carrera Cabrio	911 Carrera Cabrio	PORSCHE 911 Carrera Cabrio	Cabriolet	3387	Zuzwil	285 g/km	G	11.8 l/100km	2	Hinterradantrieb	2	2001	Benzin	300	blau	75400	"\"Ab MFK\""	4	Schaltgetriebe manuell	silber	Silver	Occasion	Porsche	11.8	l/100km
Occasion	silber mét.	911.0	PORSCHE	911	911 GT3	911 GT3	PORSCHE 911 GT3	Coupé	3600	Zuzwil	320 g/km	null	12.9 l/100km	2	Hinterradantrieb	3	2000	Benzin	360	schwarz	42500	"\"Ab MFK\""	4	Schaltgetriebe manuell	silber	Silver	Occasion	Porsche	12.9	l/100km
Occasion	silber mét.	912.0	BMW	535	535d	535d	BMW 535d	Limousine	2993	Zuzwil	211 g/km	G	8.0 l/100km	4	Hinterradantrieb	1	2006	Diesel	272	grau	29900	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Occasion	Bmw	8.0	l/100km
Occasion	silber mét.	913.0	ROLLS-ROYCE	CORNICHE	Corniche	Corniche	ROLLS-ROYCE Corniche	Cabriolet	6761	Zuzwil	456 g/km	G	17.8 l/100km	2	Hinterradantrieb	6	2002	Benzin	329	beige	42000	"\"Ab MFK\""	4	Automat	silber	Silver	Occasion	Rolls-royce	17.8	l/100km
Occasion	silber mét.	914.0	ASTON MARTIN	DB7	DB7 Vantage Volante	DB7 Vantage Volante	ASTON MARTIN DB7 Vantage Volante	Cabriolet	5935	Zuzwil	472 g/km	G	19.7 l/100km	2	Hinterradantrieb	4	2004	Benzin	416	mehrfarbig	29000	"\"Ab MFK\""	4	Automat	silber	Silver	Occasion	Aston Martin	19.7	l/100km
Occasion	silber mét.	915.0	MERCEDES-BENZ	SL 500	SL 500	SL 500	MERCEDES-BENZ SL 500	Cabriolet	4973	Zuzwil	328 g/km	null	14.3 l/100km	2	Hinterradantrieb	10	1996	Benzin	320	beige	29800	"\"Ab MFK\""	2	Automat	silber	Silver	Occasion	Mercedes-benz	14.3	l/100km
Occasion	silber mét.	916.0	BMW	2002	2002 tii	tii	BMW 2002 tii	Limousine	1990	Zuzwil	null	null	null	2	Hinterradantrieb	4	1974	Benzin	133	mehrfarbig	93500	"\"Ab MFK\""	5	Schaltgetriebe	silber	Silver	Occasion	Bmw	null	""
Occasion	silber mét.	917.0	BMW	750	750iL	750iL	BMW 750iL	Limousine	5379	Zuzwil	332 g/km	null	14.2 l/100km	4	Hinterradantrieb	6	1997	Benzin	327	blau	42000	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Occasion	Bmw	14.2	l/100km
Occasion	silber mét.	918.0	BENTLEY	ARNAGE	Arnage Green Label	Arnage Green Label	BENTLEY Arnage Green Label	Limousine	4398	Zuzwil	390 g/km	G	19.9 l/100km	4	Hinterradantrieb	6	1999	Benzin	354	beige	85700	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Bentley	19.9	l/100km
Occasion	silber mét.	919.0	BMW	M5	M5	M5	BMW M5	Limousine	4999	Zuzwil	357 g/km	G	14.8 l/100km	4	Hinterradantrieb	4	2005	Benzin	503	schwarz	27800	"\"Ab MFK\""	5	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Bmw	14.8	l/100km
Occasion	blau mét.	92.0	RENAULT	CLIO	Clio 2.0 16V Sport	Clio 2.0 16V Sport	RENAULT Clio 2.0 16V Sport	Kleinwagen	1998	Zuzwil	208 g/km	G	8.9 l/100km	3	Vorderradantrieb	2	2008	Benzin	197	schwarz	147900	null	5	Schaltgetriebe manuell	blau	Blue	Occasion	Renault	8.9	l/100km
Neu	silber mét.	920.0	MERCEDES-BENZ	SLK 200	SLK 200 Kompressor	SLK 200 Kompressor	MERCEDES-BENZ SLK 200 Kompressor	Cabriolet	1796	Zuzwil	196 g/km	G	8.2 l/100km	2	Hinterradantrieb	7	2009	Benzin	184	schwarz	160	"\"Ab MFK\""	2	Automat sequentiell	silber	Silver	New	Mercedes-benz	8.2	l/100km
Occasion	silber mét.	921.0	BMW	M3	M3 CSL	M3 CSL	BMW M3 CSL	Coupé	3246	Zuzwil	287 g/km	G	11.9 l/100km	2	Hinterradantrieb	7	2004	Benzin	360	null	88000	"\"Ab MFK\""	4	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Bmw	11.9	l/100km
Occasion	silber mét.	922.0	MERCEDES-BENZ	SL 500	SL 500	SL 500	MERCEDES-BENZ SL 500	Cabriolet	4966	Zuzwil	304 g/km	G	12.7 l/100km	2	Hinterradantrieb	5	2002	Benzin	306	beige	64000	"\"Ab MFK\""	2	Automat	silber	Silver	Occasion	Mercedes-benz	12.7	l/100km
Occasion	silber mét.	923.0	BMW	M5	M5	M5	BMW M5	Limousine	4999	Zuzwil	357 g/km	G	14.8 l/100km	4	Hinterradantrieb	4	2005	Benzin	503	schwarz	33600	"\"Tuning\""	5	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Bmw	14.8	l/100km
Occasion	silber mét.	924.0	MERCEDES-BENZ	SL 500	SL 500	SL 500	MERCEDES-BENZ SL 500	Cabriolet	4966	Zuzwil	304 g/km	G	12.7 l/100km	2	Hinterradantrieb	6	2002	Benzin	306	anthrazit	24400	"\"Ab MFK\""	2	Automat	silber	Silver	Occasion	Mercedes-benz	12.7	l/100km
Occasion	silber mét.	925.0	MERCEDES-BENZ	CL 600	CL 600	CL 600	MERCEDES-BENZ CL 600	Coupé	5786	Zuzwil	321 g/km	G	13.4 l/100km	2	Hinterradantrieb	2	2002	Benzin	367	grau	137000	"\"Ab MFK\", \"Direkt-/Parallelimport\""	4	Automat	silber	Silver	Occasion	Mercedes-benz	13.4	l/100km
Occasion	silber mét.	926.0	MERCEDES-BENZ	SL 500	SL 500 6.0 AMG	6.0 AMG	MERCEDES-BENZ SL 500 6.0 AMG	Cabriolet	5956	Zuzwil	null	null	null	2	Hinterradantrieb	3	1991	Benzin	380	blau	98000	"\"Ab MFK\""	4	Automatik-Getriebe	silber	Silver	Occasion	Mercedes-benz	null	""
Occasion	silber mét.	927.0	MERCEDES-BENZ	S 65 AMG	S 65 AMG L	S 65 AMG L	MERCEDES-BENZ S 65 AMG L	Limousine	5981	Zuzwil	355 g/km	G	14.8 l/100km	4	Hinterradantrieb	1	2007	Benzin	612	beige	40300	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Occasion	Mercedes-benz	14.8	l/100km
Occasion	silber mét.	928.0	AUDI	RS6	RS6 Avant quattro	RS6 Avant quattro	AUDI RS6 Avant quattro	Kombi	4172	Zuzwil	350 g/km	G	14.6 l/100km	5	Allrad	3	2003	Benzin	450	grau	34000	"\"Direkt-/Parallelimport\""	5	Automat	silber	Silver	Occasion	Audi	14.6	l/100km
Occasion	silber mét.	929.0	LAND ROVER	DISCOVERY	Discovery 3.9	Discovery 3.9	LAND ROVER Discovery 3.9	SUV / Geländewagen	3950	Zuzwil	null	null	16.4 l/100km	3	Allrad	7	1998	Benzin	185	anthrazit	55800	"\"Ab MFK\""	5	Automatik-Getriebe	silber	Silver	Occasion	Land Rover	16.4	l/100km
Occasion	blau mét.	93.0	CHEVROLET	CAMARO	CAMARO	null	CHEVROLET CAMARO	Cabriolet	5733	Sursee	null	null	null	0	null	3	1969	null	300	schwarz	10000	null	4	Schaltgetriebe	blau	Blue	Occasion	Chevrolet	null	""
Occasion	silber mét.	930.0	BMW	M5	M5	M5	BMW M5	Limousine	4999	Zuzwil	357 g/km	G	14.8 l/100km	4	Hinterradantrieb	6	2006	Benzin	503	schwarz	31500	"\"Ab MFK\", \"Tuning\""	5	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Bmw	14.8	l/100km
Occasion	silber mét.	931.0	MERCEDES-BENZ	300	300 300SL W198	300SL W198	MERCEDES-BENZ 300 300SL W198	Coupé	2995	Sursee	null	null	null	2	Hinterradantrieb	5	1955	null	215	rot	5000	null	0	Schaltgetriebe	silber	Silver	Occasion	Mercedes-benz	null	""
Occasion	silber mét.	932.0	FIAT	STILO	Stilo 1.8 16V Swiss	Stilo 1.8 16V Swiss	FIAT Stilo 1.8 16V Swiss	Limousine	1747	Zuzwil	190 g/km	G	8.0 l/100km	3	Vorderradantrieb	8	2006	Benzin	133	anthrazit	28800	"\"Ab MFK\""	5	Schaltgetriebe manuell	silber	Silver	Occasion	Fiat	8.0	l/100km
Occasion	silber mét.	933.0	LANCIA	""	Monte Carlo 137 AS	Monte Carlo 137 AS	LANCIA Monte Carlo 137 AS	Limousine	1994	Zuzwil	null	null	null	2	Vorderradantrieb	7	1978	Benzin	0	braun	57000	"\"Ab MFK\""	2	Schaltgetriebe	silber	Silver	Occasion	Lancia	null	""
Oldtimer	silber mét.	934.0	TOYOTA	CARINA	CARINA Deluxe	Deluxe	TOYOTA CARINA Deluxe	Limousine	1589	Zuzwil	null	null	null	4	Hinterradantrieb	11	1972	Benzin	0	mehrfarbig	57700	"\"Ab MFK\""	5	Schaltgetriebe	silber	Silver	Antique Car	Toyota	null	""
Occasion	silber mét.	935.0	MERCEDES-BENZ	E 320	E 320 Elégance	E 320 Elégance	MERCEDES-BENZ E 320 Elégance	Limousine	3199	Zuzwil	null	null	11.9 l/100km	4	Hinterradantrieb	12	1996	Benzin	220	beige	56100	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Mercedes-benz	11.9	l/100km
Neu	silber mét.	936.0	PORSCHE	CAYENNE	Cayenne S	Cayenne S	PORSCHE Cayenne S	SUV / Geländewagen	4806	Zuzwil	358 g/km	null	14.9 l/100km	5	Allrad	9	2009	Benzin	385	schwarz	1	"\"Ab MFK\""	5	Automatik-Getriebe	silber	Silver	New	Porsche	14.9	l/100km
Occasion	silber mét.	937.0	BMW	M3	M3	M3	BMW M3	Cabriolet	3246	Zuzwil	292 g/km	G	12.1 l/100km	2	Hinterradantrieb	11	2002	Benzin	343	schwarz	23900	"\"Ab MFK\""	4	Schaltgetriebe manuell	silber	Silver	Occasion	Bmw	12.1	l/100km
Occasion	silber mét.	938.0	BMW	650	650i xDrive	650i xDrive	BMW 650i xDrive	Cabriolet	4395	Zuzwil	217 g/km	G	9.3 l/100km	2	Allrad	1	2013	Benzin	450	null	5400	"\"Ab MFK\""	4	Automat sequentiell	silber	Silver	Occasion	Bmw	9.3	l/100km
Occasion	silber mét.	939.0	CHEVROLET	CORVETTE	Corvette 6.2	Corvette 6.2	CHEVROLET Corvette 6.2	Coupé	6162	Zuzwil	316 g/km	G	13.3 l/100km	2	Hinterradantrieb	3	2008	Benzin	437	schwarz	33000	"\"Ab MFK\""	2	Schaltgetriebe manuell	silber	Silver	Occasion	Chevrolet	13.3	l/100km
Occasion	blau mét.	94.0	MASERATI	COUPÉ GT	Coupé GT	Coupé GT	MASERATI Coupé GT	Coupé	4244	Zuzwil	400 g/km	G	17.5 l/100km	2	Hinterradantrieb	6	2002	Benzin	390	schwarz	53000	"\"Ab MFK\", \"Direkt-/Parallelimport\""	4	Automatisiertes Schaltgetriebe	blau	Blue	Occasion	Maserati	17.5	l/100km
Occasion	silber mét.	940.0	FERRARI	F360	F360 Modena Berlinetta	F360 Modena Berlinetta	FERRARI F360 Modena Berlinetta	Coupé	3586	Zuzwil	415 g/km	G	17.9 l/100km	2	Hinterradantrieb	5	2000	Benzin	400	schwarz	28000	"\"Ab MFK\""	2	Schaltgetriebe manuell	silber	Silver	Occasion	Ferrari	17.9	l/100km
Occasion	silber mét.	941.0	BMW	328	328i Coupé	328i Coupé	BMW 328i Coupé	Coupé	2792	Zuzwil	null	null	9.2 l/100km	2	Hinterradantrieb	8	1996	Benzin	193	beige	69800	"\"Ab MFK\""	5	Schaltgetriebe manuell	silber	Silver	Occasion	Bmw	9.2	l/100km
Occasion	silber mét.	942.0	MERCEDES-BENZ	S 65 AMG	S 65 AMG L	S 65 AMG L	MERCEDES-BENZ S 65 AMG L	Limousine	5981	Zuzwil	null	G	14.8 l/100km	4	Hinterradantrieb	1	2007	Benzin	612	schwarz	94000	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Occasion	Mercedes-benz	14.8	l/100km
Occasion	silber mét.	943.0	AUDI	RS6	RS6 Avant quattro	RS6 Avant quattro	AUDI RS6 Avant quattro	Kombi	4172	Zuzwil	350 g/km	G	14.6 l/100km	5	Allrad	9	2002	Benzin	450	schwarz	36900	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Occasion	Audi	14.6	l/100km
Occasion	silber mét.	944.0	FERRARI	F355	F355 Berlinetta	F355 Berlinetta	FERRARI F355 Berlinetta	Coupé	3496	Zuzwil	null	null	20.8 l/100km	2	Hinterradantrieb	5	1999	Benzin	380	schwarz	29000	"\"Ab MFK\""	2	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Ferrari	20.8	l/100km
Occasion	silber mét.	945.0	VOLVO	S60	S60 2.4T	S60 2.4T	VOLVO S60 2.4T	Limousine	2435	Zuzwil	220 g/km	G	9.2 l/100km	4	Vorderradantrieb	4	2001	Benzin	200	schwarz	145000	"\"Ab MFK\""	5	Schaltgetriebe manuell	silber	Silver	Occasion	Volvo	9.2	l/100km
Occasion	silber mét.	946.0	CHRYSLER	VIPER	Viper GTS	Viper GTS	CHRYSLER Viper GTS	Coupé	7990	Zuzwil	483 g/km	null	18.8 l/100km	2	Hinterradantrieb	12	2000	Benzin	389	schwarz	66900	"\"Ab MFK\""	2	Schaltgetriebe manuell	silber	Silver	Occasion	Chrysler	18.8	l/100km
Occasion	silber mét.	947.0	PORSCHE	911	911 Turbo	911 Turbo	PORSCHE 911 Turbo	Coupé	3600	Zuzwil	309 g/km	G	12.9 l/100km	2	Allrad	6	2000	Benzin	420	schwarz	127800	"\"Ab MFK\""	4	Schaltgetriebe manuell	silber	Silver	Occasion	Porsche	12.9	l/100km
Occasion	silber mét.	948.0	PORSCHE	CAYENNE	Cayenne Turbo	Cayenne Turbo	PORSCHE Cayenne Turbo	SUV / Geländewagen	4511	Zuzwil	378 g/km	G	15.7 l/100km	5	Allrad	1	2003	Benzin	450	schwarz	156000	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Porsche	15.7	l/100km
Occasion	silber mét.	949.0	FORD	""	RS200 EVO Gruppe B	RS200 EVO Gruppe B	FORD RS200 EVO Gruppe B	Coupé	2100	Zuzwil	null	null	null	2	Allrad	8	1986	Benzin	600	null	1000	null	2	Schaltgetriebe	silber	Silver	Occasion	Ford	null	""
Occasion	blau mét.	95.0	AUDI	A8	A8 4.2 quattro	A8 4.2 quattro	AUDI A8 4.2 quattro	Limousine	4172	Zuzwil	288 g/km	G	12.0 l/100km	4	Allrad	1	2003	Benzin	335	grau	26700	"\"Ab MFK\""	5	Automat	blau	Blue	Occasion	Audi	12.0	l/100km
Occasion	silber mét.	950.0	AUDI	RS6	RS6 Avant 5.0 V10 quattro	RS6 Avant 5.0 V10 quattro	AUDI RS6 Avant 5.0 V10 quattro	Kombi	4991	Zuzwil	333 g/km	G	14.0 l/100km	5	Allrad	3	2010	Benzin	580	schwarz	26300	"\"Ab MFK\""	5	Automat	silber	Silver	Occasion	Audi	14.0	l/100km
Occasion	silber mét.	951.0	PORSCHE	PANAMERA	Panamera 4S 4.8	Panamera 4S 4.8	PORSCHE Panamera 4S 4.8	Limousine	4806	Zuzwil	254 g/km	G	10.8 l/100km	5	Allrad	11	2010	Benzin	400	schwarz	57600	"\"Ab MFK\""	4	Automatisiertes Schaltgetriebe	silber	Silver	Occasion	Porsche	10.8	l/100km
Occasion	silber mét.	952.0	BMW	X5	X5 4.4i	X5 4.4i	BMW X5 4.4i	SUV / Geländewagen	4398	Zuzwil	317 g/km	G	13.1 l/100km	5	Allrad	8	2005	Benzin	320	schwarz	14700	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Occasion	Bmw	13.1	l/100km
Occasion	silber mét.	953.0	MERCEDES-BENZ	SL 55 AMG	SL 55 AMG	SL 55 AMG	MERCEDES-BENZ SL 55 AMG	Cabriolet	5439	Zuzwil	324 g/km	G	13.5 l/100km	2	Hinterradantrieb	4	2004	Benzin	500	anthrazit	21400	"\"Ab MFK\""	2	Automat	silber	Silver	Occasion	Mercedes-benz	13.5	l/100km
Occasion	silber mét.	954.0	AUDI	RS6	RS6 Avant quattro	RS6 Avant quattro	AUDI RS6 Avant quattro	Kombi	4172	Zuzwil	null	G	14.6 l/100km	5	Allrad	10	2002	Benzin	450	schwarz	46900	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Occasion	Audi	14.6	l/100km
Vorführmodell	silber mét.	955.0	MERCEDES-BENZ	E 320	E 320 CDI Avantgarde	E 320 CDI Avantgarde	MERCEDES-BENZ E 320 CDI Avantgarde	Limousine	2987	Zuzwil	202 g/km	G	7.6 l/100km	4	Hinterradantrieb	6	2007	Diesel	224	schwarz	100	"\"Ab MFK\""	5	Automat sequentiell	silber	Silver	Demonstration Model	Mercedes-benz	7.6	l/100km
